id_estado,estado,id_municipio,municipio,confirmado,muerto,recuperado,activo,sospechoso,negativo,latitud,longitud
5,COAHUILA DE ZARAGOZA,33,SAN PEDRO,1.0,0.0,0,1.0,7.0,40.0,26.08478116,-102.7178723
5,COAHUILA DE ZARAGOZA,35,TORREÓN,26.0,1.0,0,25.0,62.0,345.0,25.17079523,-103.2491336
5,COAHUILA DE ZARAGOZA,36,VIESCA,0.0,0.0,0,0.0,0.0,3.0,25.22230528,-102.92505190000001
5,COAHUILA DE ZARAGOZA,37,VILLA UNIÓN,0.0,0.0,0,0.0,0.0,4.0,28.09764068,-100.7803007
5,COAHUILA DE ZARAGOZA,38,ZARAGOZA,0.0,0.0,0,0.0,0.0,4.0,28.81279567,-101.3953675
6,COLIMA,1,ARMERÍA,0.0,0.0,0,0.0,2.0,5.0,19.00929185,-103.9984171
6,COLIMA,2,COLIMA,4.0,0.0,0,4.0,3.0,29.0,19.11617032,-103.63269100000001
6,COLIMA,3,COMALA,0.0,0.0,0,0.0,0.0,5.0,19.39346607,-103.7699857
6,COLIMA,5,CUAUHTÉMOC,1.0,0.0,0,1.0,0.0,2.0,19.326886,-103.59550290000001
6,COLIMA,7,MANZANILLO,7.0,2.0,0,5.0,2.0,23.0,19.14956207,-104.3027337
6,COLIMA,9,TECOMÁN,0.0,0.0,0,0.0,3.0,25.0,18.86295448,-105.03912140000001
6,COLIMA,10,VILLA DE ÁLVAREZ,3.0,0.0,0,3.0,3.0,20.0,19.30961705,-103.8444285
7,CHIAPAS,1,ACACOYAGUA,0.0,0.0,0,0.0,0.0,1.0,15.4141544,-92.68168153
7,CHIAPAS,2,ACALA,0.0,0.0,0,0.0,0.0,1.0,16.53778863,-92.84090665
7,CHIAPAS,5,AMATÁN,0.0,0.0,0,0.0,0.0,1.0,17.38562152,-92.85734448
7,CHIAPAS,8,ANGEL ALBINO CORZO,0.0,0.0,0,0.0,2.0,1.0,15.75818655,-92.68045625
7,CHIAPAS,9,ARRIAGA,1.0,0.0,0,1.0,1.0,4.0,16.24892811,-93.93735615
7,CHIAPAS,12,BERRIOZÁBAL,0.0,0.0,0,0.0,0.0,3.0,16.86665416,-93.31908417
7,CHIAPAS,14,EL BOSQUE,0.0,0.0,0,0.0,0.0,1.0,17.03175666,-92.74128950000001
7,CHIAPAS,15,CACAHOATÁN,1.0,0.0,0,1.0,1.0,2.0,15.08625951,-92.16413312
7,CHIAPAS,16,CATAZAJÁ,0.0,0.0,0,0.0,0.0,3.0,17.7799182,-91.99758786
7,CHIAPAS,17,CINTALAPA,0.0,0.0,0,0.0,1.0,9.0,16.71318599,-93.86742302
7,CHIAPAS,18,COAPILLA,0.0,0.0,0,0.0,1.0,0.0,17.12058481,-93.12608211
7,CHIAPAS,19,COMITÁN DE DOMÍNGUEZ,4.0,0.0,0,4.0,3.0,6.0,16.29700906,-92.17899793
7,CHIAPAS,20,LA CONCORDIA,0.0,0.0,0,0.0,0.0,2.0,15.96101601,-92.77120522
7,CHIAPAS,21,COPAINALÁ,0.0,0.0,0,0.0,0.0,1.0,17.09419804,-93.25285944
7,CHIAPAS,23,CHAMULA,0.0,0.0,0,0.0,0.0,1.0,16.81937471,-92.68017344
7,CHIAPAS,27,CHIAPA DE CORZO,3.0,0.0,0,3.0,1.0,14.0,16.59825528,-92.97065322
7,CHIAPAS,29,CHICOASÉN,1.0,0.0,0,1.0,0.0,0.0,16.99533901,-93.11152052
7,CHIAPAS,30,CHICOMUSELO,1.0,0.0,0,1.0,0.0,0.0,15.79906947,-92.39128584
7,CHIAPAS,31,CHILÓN,0.0,0.0,0,0.0,1.0,1.0,17.10973583,-92.03511982
7,CHIAPAS,34,FRONTERA COMALAPA,1.0,0.0,0,1.0,0.0,2.0,15.76268694,-92.08776975
7,CHIAPAS,35,FRONTERA HIDALGO,0.0,0.0,0,0.0,0.0,1.0,14.75001392,-92.21319809999999
7,CHIAPAS,37,HUEHUETÁN,0.0,0.0,0,0.0,0.0,1.0,15.00941361,-92.42376998
7,CHIAPAS,40,HUIXTLA,1.0,0.0,0,1.0,0.0,2.0,15.09703661,-92.54683220000001
7,CHIAPAS,41,LA INDEPENDENCIA,2.0,1.0,0,1.0,0.0,1.0,16.20471182,-91.79580688
7,CHIAPAS,42,IXHUATÁN,0.0,0.0,0,0.0,0.0,1.0,17.2985358,-92.97862931
7,CHIAPAS,48,JUÁREZ,0.0,0.0,0,0.0,0.0,1.0,17.69948407,-93.19333057
7,CHIAPAS,52,LAS MARGARITAS,0.0,0.0,0,0.0,0.0,1.0,16.38571711,-91.74037318
7,CHIAPAS,54,MAZATÁN,0.0,0.0,0,0.0,0.0,1.0,14.88062354,-92.49755997
7,CHIAPAS,55,METAPA,0.0,0.0,0,0.0,0.0,1.0,14.82166505,-92.20159959
7,CHIAPAS,57,MOTOZINTLA,1.0,0.0,0,1.0,0.0,0.0,15.31385328,-92.33146815
7,CHIAPAS,59,OCOSINGO,2.0,0.0,0,2.0,4.0,5.0,16.70258608,-91.33777492
7,CHIAPAS,61,OCOZOCOAUTLA DE ESPINOSA,0.0,0.0,0,0.0,0.0,5.0,16.82819519,-93.49235722
7,CHIAPAS,64,OXCHUC,0.0,0.0,0,0.0,0.0,1.0,16.78101941,-92.27480108
7,CHIAPAS,65,PALENQUE,6.0,0.0,0,6.0,1.0,31.0,17.44434136,-91.81284191
7,CHIAPAS,68,PICHUCALCO,0.0,0.0,0,0.0,1.0,4.0,17.5306182,-93.19914564
7,CHIAPAS,69,PIJIJIAPAN,0.0,0.0,0,0.0,1.0,3.0,15.66963288,-93.19242885
7,CHIAPAS,74,REFORMA,2.0,0.0,0,2.0,2.0,2.0,17.86424401,-93.22938218
7,CHIAPAS,77,SALTO DE AGUA,1.0,0.0,0,1.0,0.0,3.0,17.43770573,-92.18719998
7,CHIAPAS,78,SAN CRISTÓBAL DE LAS CASAS,8.0,0.0,0,8.0,3.0,19.0,16.67831653,-92.58995302
7,CHIAPAS,79,SAN FERNANDO,0.0,0.0,0,0.0,0.0,1.0,16.91315953,-93.20968298
7,CHIAPAS,86,SUCHIAPA,1.0,0.0,0,1.0,0.0,4.0,16.58556264,-93.13633115
7,CHIAPAS,87,SUCHIATE,0.0,0.0,0,0.0,0.0,1.0,14.63939697,-92.22711887
7,CHIAPAS,89,TAPACHULA,7.0,1.0,0,6.0,1.0,26.0,14.93415634,-92.30477392
7,CHIAPAS,91,TAPILULA,1.0,0.0,0,1.0,0.0,0.0,17.25097064,-92.99727775
7,CHIAPAS,92,TECPATÁN,0.0,0.0,0,0.0,0.0,1.0,17.19830001,-93.53320334
7,CHIAPAS,93,TENEJAPA,0.0,0.0,0,0.0,0.0,1.0,16.83320396,-92.47200755
7,CHIAPAS,94,TEOPISCA,1.0,0.0,0,1.0,1.0,2.0,16.56111883,-92.50881009999999
7,CHIAPAS,96,TILA,1.0,0.0,0,1.0,0.0,0.0,17.37927181,-92.48583761
7,CHIAPAS,97,TONALÁ,4.0,1.0,0,3.0,2.0,8.0,15.99708467,-93.69058159
7,CHIAPAS,99,LA TRINITARIA,0.0,0.0,0,0.0,1.0,3.0,16.0245063,-91.89937009
7,CHIAPAS,100,TUMBALÁ,6.0,1.0,0,5.0,1.0,0.0,17.30080442,-92.26963239
7,CHIAPAS,101,TUXTLA GUTIÉRREZ,30.0,0.0,0,30.0,22.0,145.0,16.73946404,-93.13728338
7,CHIAPAS,102,TUXTLA CHICO,0.0,0.0,0,0.0,0.0,3.0,14.89412429,-92.19867573
7,CHIAPAS,103,TUZANTÁN,0.0,0.0,0,0.0,1.0,0.0,15.14045743,-92.41156139
7,CHIAPAS,104,TZIMOL,0.0,0.0,0,0.0,0.0,1.0,16.12412661,-92.24643761
7,CHIAPAS,105,UNIÓN JUÁREZ,0.0,0.0,0,0.0,1.0,0.0,15.05995773,-92.10254931
7,CHIAPAS,106,VENUSTIANO CARRANZA,0.0,0.0,0,0.0,0.0,1.0,16.31736937,-92.60789179
7,CHIAPAS,108,VILLAFLORES,1.0,0.0,0,1.0,2.0,3.0,16.34620451,-93.37515533
7,CHIAPAS,109,YAJALÓN,0.0,0.0,0,0.0,1.0,5.0,17.18556812,-92.32584203
7,CHIAPAS,111,ZINACANTÁN,0.0,0.0,0,0.0,0.0,1.0,16.72192379,-92.78198094
7,CHIAPAS,113,ALDAMA,0.0,0.0,0,0.0,0.0,1.0,16.92183484,-92.69017699
7,CHIAPAS,116,MARQUÉS DE COMILLAS,0.0,0.0,0,0.0,1.0,0.0,16.2464155,-90.74340591
8,CHIHUAHUA,1,AHUMADA,2.0,0.0,0,2.0,0.0,1.0,30.45132352,-106.3810846
8,CHIHUAHUA,2,ALDAMA,0.0,0.0,0,0.0,0.0,1.0,29.07417384,-105.58876670000001
8,CHIHUAHUA,4,AQUILES SERDÁN,0.0,0.0,0,0.0,0.0,1.0,28.582280400000002,-105.82346640000002
8,CHIHUAHUA,5,ASCENSIÓN,0.0,0.0,0,0.0,1.0,1.0,31.33316265,-107.51982530000001
8,CHIHUAHUA,6,BACHÍNIVA,4.0,0.0,0,4.0,1.0,0.0,28.85813873,-107.2916568
8,CHIHUAHUA,7,BALLEZA,0.0,0.0,0,0.0,0.0,1.0,26.75374622,-106.5430442
8,CHIHUAHUA,9,BOCOYNA,0.0,0.0,0,0.0,1.0,0.0,27.80808198,-107.5801344
8,CHIHUAHUA,11,CAMARGO,1.0,0.0,0,1.0,0.0,4.0,28.03541633,-104.423099
8,CHIHUAHUA,12,CARICHÍ,0.0,0.0,0,0.0,0.0,1.0,27.81052482,-107.0633473
8,CHIHUAHUA,13,CASAS GRANDES,0.0,0.0,0,0.0,0.0,4.0,30.19458705,-108.2021811
8,CHIHUAHUA,15,COYAME DEL SOTOL,1.0,0.0,0,1.0,0.0,0.0,29.75906579,-105.2082355
8,CHIHUAHUA,17,CUAUHTÉMOC,1.0,1.0,0,0.0,2.0,15.0,28.72421271,-106.9488225
8,CHIHUAHUA,19,CHIHUAHUA,35.0,3.0,0,32.0,50.0,125.0,29.00368447,-106.2328675
8,CHIHUAHUA,21,DELICIAS,0.0,0.0,0,0.0,4.0,17.0,28.11955871,-105.4918246
8,CHIHUAHUA,27,GUACHOCHI,0.0,0.0,0,0.0,1.0,2.0,27.15148185,-107.2479741
8,CHIHUAHUA,28,GUADALUPE,2.0,2.0,0,0.0,0.0,0.0,30.82842342,-105.6413239
8,CHIHUAHUA,29,GUADALUPE Y CALVO,0.0,0.0,0,0.0,0.0,1.0,26.16882772,-107.034228
8,CHIHUAHUA,30,GUAZAPARES,0.0,0.0,0,0.0,1.0,2.0,27.39137987,-108.2739656
8,CHIHUAHUA,31,GUERRERO,0.0,0.0,0,0.0,1.0,0.0,28.3856101,-107.558024
8,CHIHUAHUA,32,HIDALGO DEL PARRAL,0.0,0.0,0,0.0,1.0,11.0,27.12923337,-105.69702290000001
8,CHIHUAHUA,36,JIMÉNEZ,0.0,0.0,0,0.0,2.0,1.0,27.08310474,-104.3906223
8,CHIHUAHUA,37,JUÁREZ,120.0,32.0,0,88.0,114.0,179.0,31.45017322,-106.56411000000001
8,CHIHUAHUA,38,JULIMES,1.0,0.0,0,1.0,0.0,3.0,28.54129097,-105.05448500000001
8,CHIHUAHUA,42,MANUEL BENAVIDES,0.0,0.0,0,0.0,1.0,0.0,28.9293847,-103.8247007
8,CHIHUAHUA,45,MEOQUI,2.0,0.0,0,2.0,0.0,2.0,28.35067175,-105.50148229999999
8,CHIHUAHUA,48,NAMIQUIPA,3.0,0.0,0,3.0,1.0,2.0,29.29565863,-107.14017659999999
8,CHIHUAHUA,50,NUEVO CASAS GRANDES,0.0,0.0,0,0.0,0.0,4.0,30.533290700000002,-107.7290321
8,CHIHUAHUA,51,OCAMPO,0.0,0.0,0,0.0,1.0,1.0,28.15376439,-108.20486310000001
8,CHIHUAHUA,52,OJINAGA,1.0,0.0,0,1.0,2.0,8.0,29.36729328,-104.5259214
8,CHIHUAHUA,53,PRAXEDIS G. GUERRERO,0.0,0.0,0,0.0,1.0,0.0,31.23823135,-105.9259082
8,CHIHUAHUA,55,ROSALES,0.0,0.0,0,0.0,0.0,2.0,28.20545452,-105.7477063
8,CHIHUAHUA,60,SANTA BÁRBARA,0.0,0.0,0,0.0,0.0,1.0,26.80395894,-105.78291270000001
8,CHIHUAHUA,62,SAUCILLO,1.0,0.0,0,1.0,0.0,6.0,28.00146959,-105.34276129999999
9,CIUDAD DE MÉXICO,2,AZCAPOTZALCO,136.0,10.0,0,126.0,54.0,398.0,19.48533031,-99.18210743
9,CIUDAD DE MÉXICO,3,COYOACÁN,176.0,12.0,0,164.0,75.0,447.0,19.32666943,-99.15037637
9,CIUDAD DE MÉXICO,4,CUAJIMALPA DE MORELOS,110.0,6.0,0,104.0,31.0,194.0,19.32464809,-99.31072356
9,CIUDAD DE MÉXICO,5,GUSTAVO A. MADERO,338.0,50.0,0,288.0,249.0,843.0,19.50407755,-99.11586776
9,CIUDAD DE MÉXICO,6,IZTACALCO,143.0,7.0,0,136.0,78.0,299.0,19.39691272,-99.09432915
9,CIUDAD DE MÉXICO,7,IZTAPALAPA,441.0,34.0,0,407.0,249.0,796.0,19.349168,-99.05679909
9,CIUDAD DE MÉXICO,8,LA MAGDALENA CONTRERAS,80.0,7.0,0,73.0,45.0,315.0,19.2689861,-99.26840927
9,CIUDAD DE MÉXICO,9,MILPA ALTA,66.0,0.0,0,66.0,43.0,125.0,19.13947314,-99.05109229
9,CIUDAD DE MÉXICO,10,ÁLVARO OBREGÓN,218.0,18.0,0,200.0,86.0,558.0,19.3361883,-99.24681284
9,CIUDAD DE MÉXICO,11,TLÁHUAC,76.0,4.0,0,72.0,81.0,277.0,19.27700336,-99.00281798
9,CIUDAD DE MÉXICO,12,TLALPAN,237.0,11.0,0,226.0,121.0,534.0,19.19836888,-99.20621816
9,CIUDAD DE MÉXICO,13,XOCHIMILCO,138.0,10.0,0,128.0,95.0,396.0,19.24515244,-99.09036248
9,CIUDAD DE MÉXICO,14,BENITO JUÁREZ,136.0,9.0,0,127.0,43.0,511.0,19.3806437,-99.1611345
9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,199.0,16.0,0,183.0,67.0,467.0,19.4313762,-99.14905533
9,CIUDAD DE MÉXICO,16,MIGUEL HIDALGO,199.0,6.0,0,193.0,60.0,415.0,19.42806644,-99.20456564
9,CIUDAD DE MÉXICO,17,VENUSTIANO CARRANZA,122.0,12.0,0,110.0,99.0,287.0,19.43049689,-99.09310561
10,DURANGO,1,CANATLÁN,0.0,0.0,0,0.0,0.0,1.0,24.51129887,-104.93585719999999
10,DURANGO,4,CUENCAMÉ,0.0,0.0,0,0.0,0.0,6.0,24.69599146,-103.7002017
10,DURANGO,5,DURANGO,7.0,0.0,0,7.0,1.0,122.0,23.97106923,-104.8436264
10,DURANGO,6,GENERAL SIMÓN BOLÍVAR,1.0,0.0,0,1.0,0.0,1.0,24.76201409,-103.2122652
10,DURANGO,7,GÓMEZ PALACIO,10.0,4.0,0,6.0,13.0,204.0,25.72805462,-103.49062359999999
10,DURANGO,8,GUADALUPE VICTORIA,11.0,1.0,0,10.0,3.0,1.0,24.41290236,-104.07332290000001
10,DURANGO,10,HIDALGO,0.0,0.0,0,0.0,2.0,0.0,26.09096637,-104.8171898
10,DURANGO,11,INDÉ,0.0,0.0,0,0.0,0.0,1.0,25.72674177,-104.99580290000002
10,DURANGO,12,LERDO,1.0,0.0,0,1.0,5.0,39.0,25.4779171,-103.68590379999999
10,DURANGO,13,MAPIMÍ,1.0,0.0,0,1.0,0.0,6.0,26.14715378,-104.1315187
10,DURANGO,15,NAZAS,0.0,0.0,0,0.0,0.0,2.0,25.24737266,-104.0776307
10,DURANGO,18,EL ORO,0.0,0.0,0,0.0,0.0,2.0,25.54958047,-105.21609479999998
10,DURANGO,22,POANAS,0.0,0.0,0,0.0,1.0,1.0,24.00365319,-104.0219676
10,DURANGO,23,PUEBLO NUEVO,0.0,0.0,0,0.0,0.0,6.0,23.41210416,-105.31448459999999
10,DURANGO,24,RODEO,0.0,0.0,0,0.0,0.0,4.0,25.19543662,-104.5616453
10,DURANGO,27,SAN JUAN DE GUADALUPE,0.0,0.0,0,0.0,0.0,1.0,24.64779795,-102.7180312
10,DURANGO,28,SAN JUAN DEL RÍO,2.0,0.0,0,2.0,0.0,1.0,24.80750218,-104.4703712
10,DURANGO,29,SAN LUIS DEL CORDERO,0.0,0.0,0,0.0,0.0,1.0,25.37613332,-104.306484
10,DURANGO,30,SAN PEDRO DEL GALLO,0.0,0.0,0,0.0,0.0,1.0,25.62205956,-104.39823129999999
10,DURANGO,32,SANTIAGO PAPASQUIARO,0.0,0.0,0,0.0,0.0,2.0,24.98452558,-105.6902567
10,DURANGO,35,TEPEHUANES,0.0,0.0,0,0.0,0.0,1.0,25.45059429,-106.0617404
10,DURANGO,36,TLAHUALILO,0.0,0.0,0,0.0,1.0,10.0,26.34561443,-103.6256449
10,DURANGO,38,VICENTE GUERRERO,0.0,0.0,0,0.0,0.0,2.0,23.73338247,-103.9510311
10,DURANGO,39,NUEVO IDEAL,0.0,0.0,0,0.0,0.0,1.0,24.84688532,-105.0379997
11,GUANAJUATO,1,ABASOLO,2.0,0.0,0,2.0,3.0,7.0,20.53336738,-101.53602420000001
11,GUANAJUATO,2,ACÁMBARO,5.0,1.0,0,4.0,19.0,46.0,20.05251142,-100.7519531
11,GUANAJUATO,3,SAN MIGUEL DE ALLENDE,8.0,0.0,0,8.0,4.0,37.0,20.92532648,-100.73770859999999
11,GUANAJUATO,4,APASEO EL ALTO,0.0,0.0,0,0.0,1.0,10.0,20.42186713,-100.5735202
11,GUANAJUATO,5,APASEO EL GRANDE,0.0,0.0,0,0.0,3.0,11.0,20.57554015,-100.6217277
11,GUANAJUATO,6,ATARJEA,0.0,0.0,0,0.0,0.0,1.0,21.2652288,-99.8044405
11,GUANAJUATO,7,CELAYA,8.0,1.0,0,7.0,16.0,114.0,20.53763975,-100.7878625
11,GUANAJUATO,8,MANUEL DOBLADO,0.0,0.0,0,0.0,0.0,4.0,20.71299774,-101.87978709999999
11,GUANAJUATO,9,COMONFORT,1.0,0.0,0,1.0,1.0,6.0,20.74128658,-100.7911255
11,GUANAJUATO,10,CORONEO,0.0,0.0,0,0.0,6.0,6.0,20.21701764,-100.3835957
11,GUANAJUATO,11,CORTAZAR,8.0,0.0,0,8.0,9.0,20.0,20.42913355,-100.9383733
11,GUANAJUATO,12,CUERÁMARO,0.0,0.0,0,0.0,3.0,10.0,20.615244699999998,-101.6680132
11,GUANAJUATO,14,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0.0,0.0,0,0.0,11.0,24.0,21.14713388,-100.934751
11,GUANAJUATO,15,GUANAJUATO,9.0,1.0,0,8.0,9.0,55.0,21.0185589,-101.23733709999999
11,GUANAJUATO,16,HUANÍMARO,0.0,0.0,0,0.0,4.0,8.0,20.36737073,-101.4990028
11,GUANAJUATO,17,IRAPUATO,17.0,0.0,0,17.0,50.0,146.0,20.69988553,-101.368299
11,GUANAJUATO,18,JARAL DEL PROGRESO,0.0,0.0,0,0.0,0.0,10.0,20.35881494,-101.0520911
11,GUANAJUATO,19,JERÉCUARO,1.0,0.0,0,1.0,7.0,35.0,20.19720466,-100.50789920000001
11,GUANAJUATO,20,LEÓN,54.0,0.0,0,54.0,78.0,1255.0,21.12484522,-101.6223923
11,GUANAJUATO,21,MOROLEÓN,1.0,0.0,0,1.0,1.0,13.0,20.08432761,-101.24468900000001
11,GUANAJUATO,22,OCAMPO,0.0,0.0,0,0.0,2.0,12.0,21.57969326,-101.4730056
11,GUANAJUATO,23,PÉNJAMO,4.0,1.0,0,3.0,10.0,17.0,20.40171535,-101.8158502
11,GUANAJUATO,24,PUEBLO NUEVO,0.0,0.0,0,0.0,5.0,1.0,20.54993135,-101.3612571
11,GUANAJUATO,25,PURÍSIMA DEL RINCÓN,0.0,0.0,0,0.0,2.0,10.0,20.92758994,-101.92853170000001
11,GUANAJUATO,26,ROMITA,1.0,0.0,0,1.0,2.0,18.0,20.82582086,-101.5951223
11,GUANAJUATO,27,SALAMANCA,29.0,5.0,0,24.0,16.0,74.0,20.62521441,-101.1650892
11,GUANAJUATO,28,SALVATIERRA,3.0,0.0,0,3.0,25.0,41.0,20.20763509,-100.9151253
